"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"",10.7925962141893,10.7925962141893,10.5158629779281,9.68566326914429,2.49059912635139,6.91833090653163,9.68566326914429,15.2203279943696,4.70446501644151,11.0693294504506,23.5223250822076,8.85546356036049,4.42773178018025,9.13219679662176,21.0317259558562,22.4153921371625,10.2391297416668,2.49059912635139,6.08813119774784,12.4529956317569,0.0248432256603759,0.0256901691308005,0.0234703532573937,0.0237333231051345,0.0239837739676686,0.0242377560710591,0.0240054211740388,0.024790181715328,0.0240040874841694,0.0242926057001253,0.0240315827887521,0.0237602101280555,0.0239842395921539,0.023974297595449,0.023949908395288,0.0239386456470296,0.0237836159164654,0.025780781776234,0.0232770644257996,0.0234976917829747,0.0241805829425463,0.0243634277056624,0.0250830627387964,0.0218646964265084,0.0233820257201482,0.0239603047059693,0.024549196543139,0.0237371977359597,0.0241565545067046,0.0249607793990048
"Q8RWZ1",10.7925962141893,10.7925962141893,10.5158629779281,9.68566326914429,2.49059912635139,6.91833090653163,9.68566326914429,15.2203279943696,4.70446501644151,11.0693294504506,23.5223250822076,8.85546356036049,4.42773178018025,9.13219679662176,21.0317259558562,22.4153921371625,10.2391297416668,2.49059912635139,6.08813119774784,12.4529956317569,0.0248432256603759,0.0256901691308005,0.0234703532573937,0.0237333231051345,0.0239837739676686,0.0242377560710591,0.0240054211740388,0.024790181715328,0.0240040874841694,0.0242926057001253,0.0240315827887521,0.0237602101280555,0.0239842395921539,0.023974297595449,0.023949908395288,0.0239386456470296,0.0237836159164654,0.025780781776234,0.0232770644257996,0.0234976917829747,0.0241805829425463,0.0243634277056624,0.0250830627387964,0.0218646964265084,0.0233820257201482,0.0239603047059693,0.024549196543139,0.0237371977359597,0.0241565545067046,0.0249607793990048
"Q6R2K3",11.0609304431007,8.79202163425951,11.628157645311,11.3445440442058,1.98529520773602,9.92647603868009,7.94118083094407,13.8970664541521,3.97059041547204,12.7626120497315,24.6743832961477,7.65756722983893,3.97059041547204,7.65756722983893,18.1512704707293,20.7037928806756,7.65756722983893,1.41806800552573,3.40336321326175,12.1953848475213,0.0240896123629433,0.0243906920462606,0.0226159056815243,0.0228473682255717,0.0227562016204239,0.0240727127841112,0.0232106023009228,0.0245286646283033,0.0229278005526079,0.0237162727421095,0.0231576711463017,0.0237265394598281,0.0252660007360095,0.0236811443393348,0.0237630269629976,0.0235311021448539,0.0238238564792953,0.0253342188393364,0.0238272769149686,0.0242629956899202,0.0239802046202474,0.0244213982346374,0.0248671145385347,0.0227260934464168,0.0242506258023516,0.0237465027924357,0.0246738424955106,0.0235964224561379,0.023944186383298,0.0246503424676596
"Q942F3",10.158540066791,7.68754383432833,12.3549811623134,10.7076503406716,4.11832705410446,9.88398492985071,6.31476814962684,14.2768671208955,4.66743732798506,13.1786465731343,27.73006883097,10.7076503406716,4.39288219104476,6.31476814962684,9.88398492985071,21.4153006813432,7.68754383432833,1.92188595858208,5.21654760186565,7.41298869738803,0.024091903048712,0.0233119391573141,0.0239429387381177,0.0241789807727955,0.0234398050051348,0.024127597232139,0.0248224909289973,0.0238448031884578,0.024393431248344,0.0249545050013863,0.0243072016028147,0.0243677953538248,0.023756931575441,0.0247281148311972,0.0237014261384205,0.0236932569255597,0.0251258769314996,0.024410741187228,0.0237836657984875,0.0248189905838428,0.0233256962109472,0.0253083227316214,0.0247179388671511,0.0224965195060013,0.0248945422150689,0.0247008506913343,0.0238981572419662,0.024034698875289,0.0243386101545223,0.0239271313160868
"Q06BH3",11.8141870756242,8.71999522248452,11.8141870756242,10.1264460648207,3.09419185313967,11.5328969071569,5.62580336934485,14.9083789287639,7.03225421168106,11.8141870756242,26.1599856674536,9.84515589635349,4.21935252700864,7.87612471708279,14.6270887602966,23.6283741512484,6.75096404321382,1.40645084233621,3.09419185313967,10.6890264017552,0.0243023486962756,0.0237125800838752,0.0234409630096627,0.0227985914584096,0.0236754863267596,0.0225609964747594,0.0234536396954287,0.0245479401992358,0.0234558750095239,0.0236018768593518,0.0251258300086116,0.0240596481591951,0.0244439014440794,0.0236058178414884,0.0236278016351508,0.0240418121555501,0.0242799346245104,0.0253912157265999,0.0239738937346758,0.023653193532961,0.0243358398594209,0.0244513018263534,0.0242620203129532,0.0231381172459224,0.0235311561802949,0.0238740451405697,0.0246330848613592,0.0238772458933793,0.0236192255708148,0.025234447965585
"O49545",8.10517552136199,7.02448545184705,11.6174182472855,8.64552055611945,3.24207020854479,11.077073212528,5.13327783019592,18.6419036991326,5.40345034757466,11.8875907646642,28.368114324767,11.077073212528,3.24207020854479,8.10517552136199,9.99638314301312,16.7506960774814,8.91569307349818,1.6210351042724,5.40345034757466,13.2384533515579,0.0262502024359136,0.0247069336289902,0.0235767765815287,0.0242518015751048,0.023788756559717,0.0240935584447885,0.0256032857035929,0.024203495269218,0.0228445873877901,0.0249905237213821,0.0242356480737846,0.0240698387669149,0.0242666019800176,0.0247152136149598,0.0240910051233784,0.0244135272780011,0.0246093883597783,0.0245823148994521,0.0236488521584193,0.0234531448568761,0.0237830411410721,0.025394226692384,0.0258727613104469,0.0214277073407396,0.0246057417164663,0.0241625569708012,0.0238976235620974,0.0249553123954119,0.0239734897927394,0.0253595652795001
"Q9M2Z1",8.82804886261264,7.17278970087277,12.1385671860924,8.27629580869935,3.58639485043638,11.0350610782658,5.79340706608954,18.7596038330519,5.79340706608954,12.1385671860924,29.518788384361,9.93155497043922,3.58639485043638,7.44866622782941,8.55217233565599,16.0008385634854,11.8626906591357,1.37938263478322,5.24165401217625,12.9661967669623,0.0260477338186994,0.0248697489580583,0.023386875910455,0.0244678148227355,0.0237934891833987,0.0238877661530716,0.0252427262090868,0.0244021349444481,0.0226911574669432,0.0249443751328169,0.0243467199785167,0.0239617659405934,0.0243703011250535,0.0242098020693012,0.0238179158557599,0.0238467746099026,0.0246945374864184,0.0244389991702377,0.0232377304944298,0.0235474972886314,0.0235704297475884,0.0252901944172433,0.0252183282493799,0.0216707087639149,0.024116717028216,0.0241052985131931,0.0233581341241877,0.0241733018281836,0.0244820034076804,0.0239324903452094
"O22476",10.4262171599848,8.02016704614213,14.970978486132,9.89153935690863,2.67338901538071,9.62420045537056,4.01008352307107,16.3076729938223,4.27742242460914,10.9608949630609,26.199212350731,10.1588782584467,6.41613363691371,7.75282814460406,9.08952265229442,16.3076729938223,8.82218375075635,2.13871121230457,5.07943912922335,7.48548924306599,0.0254413356263281,0.0253785069957581,0.0251081516513927,0.0243944127748437,0.0241661981409767,0.0248970880871975,0.0252467811887729,0.0243605400269738,0.0249351330383247,0.0257964451418509,0.0235897082663518,0.0244882920474077,0.0243295694571241,0.0252908873173698,0.0234361067819266,0.0241070281742821,0.0246027804723567,0.0237543057985663,0.0244748745687932,0.0232840538354374,0.0239421895462556,0.0244267582530936,0.0249584758398689,0.0223901297913526,0.0239845004137935,0.0241471143386514,0.0235736884013087,0.0248182495037629,0.0238863146918245,0.0254514782899825
"Q9SIT1",9.41491442170988,8.58418667861784,13.2916438894728,11.076369907894,3.32291097236819,9.41491442170988,6.36891269703904,16.614554861841,4.43054796315759,9.41491442170988,25.4756507881562,10.5225514124993,3.87672946776289,6.09200344934169,9.96873291710458,21.0451028249986,12.7378253940781,2.2152739815788,3.59982022006554,15.2300086233542,0.0249961000792266,0.0240441888641887,0.0231799197389794,0.0243336348682857,0.0237773721268019,0.025020409267769,0.0254941624663359,0.023585777707322,0.0246104378566282,0.0233029619180009,0.0246187671796556,0.024575457923791,0.0235021655926006,0.0249058494325916,0.0233408421437962,0.0232653074031246,0.0239737708710555,0.0250860920714893,0.0236760916774122,0.0235955144143946,0.0242858401791202,0.0234571691899108,0.0243025706242338,0.0234082784299228,0.0236737583641142,0.0245808266493025,0.0236825136127506,0.0241494190356524,0.0245924896182722,0.0240730629959215
"Q9FII5",8.80571178284145,8.00519252985586,13.8756670517502,9.60623103582703,4.53627576691832,10.6735900398078,4.26943601592312,15.4767055577213,3.73575651393273,12.8083080477694,22.4145390835964,9.33939128483184,2.93523726094715,8.27203228085105,8.53887203184625,17.3445838146877,10.4067502888126,2.66839750995195,5.06995526890871,9.87307078682223,0.0247750725781021,0.0240497447580327,0.0240424318405191,0.0235188043568982,0.0243874088704539,0.0244780348095432,0.0245956135443288,0.0242149243135835,0.0241698765213316,0.0251247370411715,0.0246904668049033,0.0259994781976247,0.0243395339317779,0.0248642718607633,0.0230008459805171,0.0246742490866302,0.0238569056016886,0.0248962091569191,0.0241104871221705,0.0239820057006309,0.0247414426967507,0.0247286225900413,0.0259942310836051,0.0219483181080646,0.0250587807979541,0.0257554075309028,0.0256006652577933,0.0237667621536101,0.0231645977400917,0.0246303189684008
