"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"",5.48293332648707,3.83805332854095,4.93463999383836,3.83805332854095,2.74146666324353,2.19317333059483,2.19317333059483,5.48293332648707,0.82243999897306,9.59513332135237,10.1434266540011,5.20878666016271,3.56390666221659,5.75707999281142,3.83805332854095,8.77269332237931,7.40195999075754,2.19317333059483,3.83805332854095,9.32098665502802,0.0222316347678156,0.0219354678706749,0.0202378432319566,0.0212290345067015,0.0219997626371601,0.0223793275929214,0.0234518554710111,0.0235156708320483,0.0229099315376766,0.024253320736894,0.0242701954875843,0.0246949081385292,0.0241913237397104,0.0245275564212769,0.0241818590911516,0.0242137394099518,0.025100891967036,0.0244085038321127,0.0265600214310714,0.0255500591253705,0.0256132559298644,0.026793736530717,0.025585340235794,0.0260667295669691,0.0262573567993674,0.0249658258961505,0.0236475832571896,0.0260816969256731,0.0248579906795847,0.0241409100256818
"P30874",5.48293332648707,3.83805332854095,4.93463999383836,3.83805332854095,2.74146666324353,2.19317333059483,2.19317333059483,5.48293332648707,0.82243999897306,9.59513332135237,10.1434266540011,5.20878666016271,3.56390666221659,5.75707999281142,3.83805332854095,8.77269332237931,7.40195999075754,2.19317333059483,3.83805332854095,9.32098665502802,0.0222316347678156,0.0219354678706749,0.0202378432319566,0.0212290345067015,0.0219997626371601,0.0223793275929214,0.0234518554710111,0.0235156708320483,0.0229099315376766,0.024253320736894,0.0242701954875843,0.0246949081385292,0.0241913237397104,0.0245275564212769,0.0241818590911516,0.0242137394099518,0.025100891967036,0.0244085038321127,0.0265600214310714,0.0255500591253705,0.0256132559298644,0.026793736530717,0.025585340235794,0.0260667295669691,0.0262573567993674,0.0249658258961505,0.0236475832571896,0.0260816969256731,0.0248579906795847,0.0241409100256818
"P34994",6.27641284957472,3.82042521278461,5.18486278877912,3.54753769758571,2.72887515198901,2.18310012159121,2.45598763679011,5.45775030397802,0.545775030397802,9.27817551676264,10.3697255775582,5.18486278877912,3.00176266718791,5.73063781917692,3.82042521278461,9.00528800156373,6.27641284957472,2.18310012159121,4.09331272798352,9.55106303196154,0.0223964402102925,0.0219234109546605,0.0203094891272521,0.0212424012714213,0.0220246076856954,0.0222229674032067,0.0235121563638401,0.0234377919935876,0.0229055555425313,0.0240859841317675,0.0243700461932592,0.0247671576587373,0.024124861906323,0.024358526347258,0.0243419898262112,0.0242663980385521,0.0250185158764366,0.0243765871692474,0.0265658999055174,0.025712933051625,0.0254626928864923,0.0270422853486177,0.0256499573272409,0.0262015138723751,0.0264536234064633,0.0252764311735613,0.0235093725065586,0.02627401508374,0.0250221536114455,0.0242567189271824
"P30875",5.47480201137041,3.83236140795929,5.20106191080189,3.01114110625373,3.01114110625373,2.73740100568521,2.73740100568521,5.74854211193893,0.547480201137041,9.03342331876118,9.85464362046674,5.20106191080189,3.28488120682225,5.74854211193893,3.83236140795929,9.58090351989822,6.02228221250745,2.18992080454816,3.83236140795929,10.1283837210353,0.0220694863972156,0.021902348557996,0.0203288654632241,0.0213016088511948,0.0217068474686911,0.0221643367003559,0.0237186994585831,0.0235024057612457,0.0232629054442683,0.0241431254627446,0.0243109341741798,0.024709223740734,0.023945417088856,0.0246235714933877,0.0240618163143875,0.0242904222766535,0.0251220239603322,0.024529708545054,0.0265660358659681,0.0256475498608852,0.0255951373598084,0.0268861804662025,0.0257041677951659,0.0262326283166569,0.026378235802532,0.0250532025967555,0.0233593758367144,0.0261487903196687,0.0248915708667317,0.0241032771852863
"Q49LX6",5.47630715925033,3.83341501147523,4.92867644332529,3.55959965351271,2.73815357962516,2.73815357962516,2.19052286370013,5.47630715925033,0.821446073887549,8.76209145480052,10.4049836025756,5.20249180128781,3.01196893758768,5.47630715925033,4.10723036943774,8.76209145480052,6.57156859110039,2.19052286370013,4.10723036943774,10.6787989605381,0.0223825109747084,0.0214843447274116,0.0204838944748846,0.0211346208028294,0.0220820209432618,0.0222055448549248,0.0233094148145297,0.0233223039469804,0.0228626310211568,0.0240945784529915,0.0243144423683156,0.0244701277496454,0.0242787159452473,0.0245940605621253,0.0244053995448334,0.0243509982131403,0.024910767290234,0.0245767640015517,0.0267992565220019,0.0255788849441204,0.0257133321203257,0.026797249985262,0.0260314580880569,0.02610100482962,0.0258140862951604,0.0252613974275752,0.0238763403326146,0.0260037691818273,0.0245728785870549,0.0243718430350923
"P30680",5.71306287559592,3.80870858373061,5.16896164934869,2.99255674435977,2.72050613123615,2.72050613123615,2.72050613123615,5.98511348871954,0.544101226247231,9.24972084620292,9.79382207245015,5.16896164934869,2.99255674435977,5.98511348871954,4.08075919685423,8.97767023307931,5.98511348871954,2.17640490498892,3.80870858373061,9.79382207245015,0.0221880263710357,0.0219666147569297,0.0203062880640653,0.0214447640932437,0.0218246744138974,0.0221659037418547,0.0237750906748766,0.0235023426418941,0.0233074544749676,0.0241939014296693,0.0244380010988314,0.0248538540710583,0.023936986785558,0.0247634642676921,0.0242565886451512,0.0244523772669755,0.0251054014951552,0.0245781310721156,0.0266392234813835,0.0258166944692596,0.0254778108970727,0.0269744145920126,0.0257865434305182,0.0261784821895103,0.0262567842825761,0.0250964681627182,0.0235191246589077,0.0261396083584291,0.0249816103526716,0.0240227566363535
"P34993",5.99483749790396,3.81489658957525,5.17735965728069,3.54240397603416,2.72492613541089,2.4524335218698,2.4524335218698,5.44985227082178,0.544985227082178,9.53724147393812,10.3547193145614,5.17735965728069,2.72492613541089,5.72234488436287,3.81489658957525,8.17477840623267,6.53982272498614,2.17994090832871,3.81489658957525,10.0822267010203,0.0223233959051175,0.0219646429948659,0.020123987511188,0.0211405038159747,0.0221422910974506,0.0223441382787226,0.023676912188133,0.0235885012090677,0.0230850259868152,0.0239818440133098,0.0245228485504898,0.0249618507658316,0.0241097106529424,0.0246614673364628,0.0242013383737011,0.0244724575250538,0.0247990483797512,0.0247404862930303,0.0262847695778361,0.0258685970564925,0.0254053051728486,0.0268629126707996,0.0255017286352591,0.0264309615706292,0.026134455001927,0.0250532490392802,0.0236810035867902,0.0260356796510453,0.0250760567374288,0.0243322168806665
"P49912",7.67159616625807,2.06542973706948,3.83579808312904,1.47530695504963,2.95061391009926,4.13085947413896,3.54073669211911,5.60616642918859,1.47530695504963,7.67159616625807,7.966657557268,2.95061391009926,4.42592086514889,8.55678033928785,5.60616642918859,5.01604364716874,7.37653477524815,1.47530695504963,5.60616642918859,8.26171894827793,0.0215956392188975,0.0216534055007008,0.0222369135284616,0.0224667669764527,0.0221167864824634,0.0234406076067673,0.0224883631751889,0.0227629198207826,0.0221447997970406,0.0244581695618514,0.0220640117041254,0.0236557732724142,0.0214253111887121,0.0222698996304513,0.0238486633776521,0.0234485053360045,0.0240572471356257,0.0253572141985846,0.0250701069062122,0.0233139185958036,0.0256858263551268,0.025405325608672,0.0259031781827944,0.0250442982364229,0.024001648711021,0.0240870957073951,0.0248059968671006,0.0234130272045947,0.0240664118614872,0.0226507772412666
"P41144",5.66027875479982,4.58213042055224,3.50398208630465,3.77351916986655,2.69537083561896,2.42583375205707,1.34768541780948,3.77351916986655,0.808611250685689,9.43379792466637,9.43379792466637,2.96490791918086,2.69537083561896,5.66027875479982,4.31259333699034,7.2775012561712,5.66027875479982,1.88675958493327,3.50398208630465,8.35564959041878,0.0229327272550546,0.0215233835606217,0.0214934950977947,0.0214004249839627,0.0230644701766869,0.0236779336128844,0.0241533042839752,0.0230886312470399,0.0241522480661453,0.0239352235056743,0.0232692366976673,0.024115401169017,0.024154887238001,0.0239164280397645,0.0249018919144985,0.0231334754054113,0.0241764624329795,0.0249185735842796,0.0251581802329723,0.0257241159444055,0.0264911530652254,0.0264812352897575,0.0252185199038214,0.0262202496703489,0.0264204316445008,0.0252445617442623,0.0242040622612671,0.0254315349772543,0.0259169879055679,0.0259436855272623
"Q9YGZ3",7.23737946777902,3.34032898512878,3.61868973388951,0.556721497521463,4.17541123141097,4.73213272893244,2.22688599008585,6.68065797025756,1.39180374380366,5.56721497521463,8.62918321158268,1.94852524132512,4.17541123141097,7.23737946777902,4.73213272893244,4.17541123141097,6.68065797025756,1.67016449256439,5.84557572397536,6.95901871901829,0.0223483745887001,0.0226267074219426,0.0217850037185459,0.0222918292143382,0.0236859423078449,0.0240086606203208,0.0235108264971191,0.0243172889209263,0.0237421809577262,0.0248170853975977,0.0229402980510073,0.0244586850838112,0.0227729073883461,0.0234395771629929,0.0239061969742165,0.0237501112282385,0.0244514430464186,0.0250038572241959,0.0253572845770882,0.0236191098764522,0.0254760209435395,0.0264624121821344,0.0253811260405825,0.0256455022269267,0.0253711071771001,0.0242678671625471,0.0256922833924844,0.0231015430503631,0.0235640350998924,0.0238439837058692
