"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"",0.0779661016949153,0.0644067796610169,0.0271186440677966,0.0508474576271186,0.0101694915254237,0.0474576271186441,0.0169491525423729,0.0745762711864407,0.0474576271186441,0.0677966101694915,0.11864406779661,0.0203389830508475,0.0305084745762712,0.0610169491525424,0.0440677966101695,0.0677966101694915,0.0745762711864407,0.0135593220338983,0.023728813559322,0.0610169491525424
"Q14500",0.0766423357664234,0.0656934306569343,0.0291970802919708,0.0510948905109489,0.0218978102189781,0.072992700729927,0.0255474452554745,0.0547445255474453,0.0328467153284672,0.0875912408759124,0.0948905109489051,0.0401459854014599,0.0401459854014599,0.072992700729927,0.0255474452554745,0.0437956204379562,0.0474452554744526,0.0145985401459854,0.0291970802919708,0.072992700729927
"P49656",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0802919708029197,0.0802919708029197,0.0437956204379562,0.0328467153284672,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0364963503649635,0.0985401459854015
"P63253",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0875912408759124,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0364963503649635,0.0948905109489051
"O19182",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0839416058394161,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0364963503649635,0.0985401459854015
"P63252",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0875912408759124,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0364963503649635,0.0948905109489051
"O18839",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0875912408759124,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0364963503649635,0.0948905109489051
"Q9MYY9",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0839416058394161,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0364963503649635,0.0985401459854015
"P52185",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0875912408759124,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0364963503649635,0.0948905109489051
"P52187",0.0766423357664234,0.0656934306569343,0.0291970802919708,0.0510948905109489,0.0218978102189781,0.072992700729927,0.0255474452554745,0.0547445255474453,0.0328467153284672,0.0875912408759124,0.0948905109489051,0.0401459854014599,0.0401459854014599,0.072992700729927,0.0255474452554745,0.0437956204379562,0.0474452554744526,0.0145985401459854,0.0291970802919708,0.072992700729927
"Q4TZY1",0.0766423357664234,0.0656934306569343,0.0291970802919708,0.0510948905109489,0.0218978102189781,0.072992700729927,0.0255474452554745,0.0547445255474453,0.0328467153284672,0.0839416058394161,0.0948905109489051,0.0401459854014599,0.0401459854014599,0.072992700729927,0.0255474452554745,0.0437956204379562,0.0474452554744526,0.0145985401459854,0.0291970802919708,0.0766423357664234
"P35561",0.062043795620438,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0328467153284672,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0875912408759124,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0510948905109489,0.0218978102189781,0.0364963503649635,0.0948905109489051
"Q64273",0.0656934306569343,0.0547445255474453,0.0255474452554745,0.0656934306569343,0.0364963503649635,0.0583941605839416,0.0291970802919708,0.0510948905109489,0.0291970802919708,0.0875912408759124,0.0802919708029197,0.0437956204379562,0.0291970802919708,0.072992700729927,0.0182481751824818,0.0547445255474453,0.0474452554744526,0.0218978102189781,0.0328467153284672,0.0948905109489051
"P52188",0.072992700729927,0.0656934306569343,0.0291970802919708,0.0510948905109489,0.0218978102189781,0.072992700729927,0.0255474452554745,0.0583941605839416,0.0328467153284672,0.0875912408759124,0.0948905109489051,0.0401459854014599,0.0401459854014599,0.072992700729927,0.0255474452554745,0.0437956204379562,0.0474452554744526,0.0145985401459854,0.0291970802919708,0.072992700729927
"B7U540",0.0802919708029197,0.0656934306569343,0.0291970802919708,0.0510948905109489,0.0218978102189781,0.0693430656934307,0.0255474452554745,0.0547445255474453,0.0328467153284672,0.0839416058394161,0.0985401459854015,0.0401459854014599,0.0401459854014599,0.072992700729927,0.0218978102189781,0.0437956204379562,0.0474452554744526,0.0145985401459854,0.0291970802919708,0.0766423357664234
"P52186",0.0583941605839416,0.0547445255474453,0.0291970802919708,0.062043795620438,0.0328467153284672,0.0583941605839416,0.0328467153284672,0.0510948905109489,0.0255474452554745,0.0839416058394161,0.0802919708029197,0.0437956204379562,0.0328467153284672,0.072992700729927,0.0182481751824818,0.0583941605839416,0.0510948905109489,0.0218978102189781,0.0364963503649635,0.0948905109489051
"F1NHE9",0.0583941605839416,0.062043795620438,0.0364963503649635,0.0510948905109489,0.0218978102189781,0.072992700729927,0.0291970802919708,0.0547445255474453,0.0255474452554745,0.0802919708029197,0.0985401459854015,0.0437956204379562,0.0401459854014599,0.072992700729927,0.0218978102189781,0.0474452554744526,0.0510948905109489,0.0182481751824818,0.0291970802919708,0.0839416058394161
"Q90854",0.0543478260869565,0.0543478260869565,0.0289855072463768,0.0471014492753623,0.0217391304347826,0.0543478260869565,0.0434782608695652,0.0652173913043478,0.0217391304347826,0.0652173913043478,0.101449275362319,0.0434782608695652,0.0326086956521739,0.0905797101449275,0.0289855072463768,0.0615942028985507,0.072463768115942,0.0181159420289855,0.0289855072463768,0.0652173913043478
"O70596",0.0955882352941176,0.0845588235294118,0.0147058823529412,0.0441176470588235,0.0330882352941176,0.0625,0.0330882352941176,0.0698529411764706,0.0257352941176471,0.0294117647058824,0.125,0.0183823529411765,0.0220588235294118,0.0661764705882353,0.0294117647058824,0.0477941176470588,0.0477941176470588,0.0220588235294118,0.0257352941176471,0.102941176470588
"Q9UNX9",0.0989010989010989,0.0805860805860806,0.0146520146520147,0.043956043956044,0.032967032967033,0.0622710622710623,0.0293040293040293,0.0732600732600733,0.032967032967033,0.0293040293040293,0.124542124542125,0.0183150183150183,0.021978021978022,0.0659340659340659,0.0293040293040293,0.0476190476190476,0.043956043956044,0.021978021978022,0.0256410256410256,0.102564102564103
"Q8JZN3",0.0952380952380952,0.0805860805860806,0.0146520146520147,0.043956043956044,0.032967032967033,0.0622710622710623,0.032967032967033,0.0695970695970696,0.0293040293040293,0.0293040293040293,0.124542124542125,0.0183150183150183,0.021978021978022,0.0659340659340659,0.0293040293040293,0.0512820512820513,0.0476190476190476,0.021978021978022,0.0256410256410256,0.102564102564103
"E1BNE9",0.0437956204379562,0.0510948905109489,0.0291970802919708,0.0474452554744526,0.0218978102189781,0.0547445255474453,0.0437956204379562,0.062043795620438,0.0218978102189781,0.0693430656934307,0.102189781021898,0.0510948905109489,0.0291970802919708,0.0912408759124088,0.0291970802919708,0.0693430656934307,0.0693430656934307,0.0182481751824818,0.0291970802919708,0.0656934306569343
"P48549",0.0437956204379562,0.0510948905109489,0.0291970802919708,0.0474452554744526,0.0218978102189781,0.0547445255474453,0.0437956204379562,0.062043795620438,0.0218978102189781,0.0693430656934307,0.102189781021898,0.0510948905109489,0.0291970802919708,0.0912408759124088,0.0291970802919708,0.0656934306569343,0.072992700729927,0.0182481751824818,0.0291970802919708,0.0656934306569343
"P63251",0.0437956204379562,0.0510948905109489,0.0291970802919708,0.0474452554744526,0.0218978102189781,0.0547445255474453,0.0437956204379562,0.062043795620438,0.0218978102189781,0.0656934306569343,0.102189781021898,0.0510948905109489,0.0291970802919708,0.0912408759124088,0.0291970802919708,0.0656934306569343,0.072992700729927,0.0182481751824818,0.0291970802919708,0.0693430656934307
